上海市非机动车管理,待回复,交通 建言,匿***,2014-11-2415:33,您好，首先很感谢您对于上海松江区的管理一片和谐，出行方便，绿化幽美，但是，唯有一点致使很疑问，早上从十字路口经过，看到一电动车主A跟执警争执B（A问：电动车不能带人，为什么没有看到宣传贴告，B答：交通管理频道有天天播出，难道你不去看吗；A答：我都不知道那是什么频道，谁会去看那频道呢？你们不能发些宣传折页吗？你们不能在十字路口挂上横幅吗？罚款是小事，起码我们也得在提前的情况下知道有这个条例的话，我们会违反吗？B答：我们频道天天播放，你不会去看吗？你不懂吗？A答：我确实不懂呀，因为我没有接收到你们的宣传呀。B答（很不耐烦的）：你这是妨碍违法你知道吗？你这是抗法你知道吗？你交不交罚款。A答：我没说不交呀，我只是要问明白，了解明白，你们...B答（发火了）：你可以投诉我，记住我工号，我这么辛苦你不知道吗）我都看不过去，难道我们就没有了解详情吗，难道说罚我们就的给钱吗，所以，我想建议您的是，加强下国民宣传，那个什么频道的在线下环境谁会去看叻，谢谢！,,,
石湖荡大桥,待回复,治安 咨询,匿***,2014-09-2215:09,大桥何时能修好，每天回家真不方便。也没有公布是否在修，计划进展不透明。,,,
天乐小区 没活动场地,待回复,城建 建言,匿***,2014-09-1713:55,尊敬的俞区长，    我是天乐小区的普通居民，2012年和爱人买房此定居。到现在也有两年了。两年来在小区生活便利来说，周边还可以。唯一让人窝心的是，整个小区绿化率太低了，虽说是个老旧小区，但和鸽子笼真的就这么回事。3000多户居民啊，出了楼道就是水泥路，居然没有个像样的休闲场所，这是生活还是工业地带呢？小区旁边有河，河和小区之间居然用水泥墙围起来了，本人和本小区的许多人一样，很期望你代表政府方面能推动一下这个事情，就是拆除围墙，增加本来是大家都想解决的亲水，绿地问题。很奇怪的是这么利民美化的事，居然有人以小孩玩水危险，不了了之，别人住别墅的人家小孩怎么就有水有绿地有活动场呢？假如这种事情都这样的话，松江城的建设，民生改善不就又是第二个九亭建设那种丑闻了吗？,,,
松江区新桥镇上交通道路紊乱,待回复,城建 投诉,匿***,2014-08-0415:22,我是新桥镇常住人员，新桥镇新南街新北街新镇街几条主干道本来宽度就有限，有时候路边还乱停乱放着三排机动车，加上间杂的电动车和行人，道路完全无法顺畅通行了。有关部门是谁，怎么完全没人管理？另外拥堵和乱停放也应该是未规划停车位的原因导致，近期是否有此部分考量？,,,
关于九亭镇公共交通的问题,待回复,交通 建言,匿***,2014-07-2710:26,为什么九亭镇的公共交通却一直令人不甚满意呢？单说早上高峰期去往地铁九号线的公交车间隔，那就可以把去市区上班的人急死。我们的要求也不高，能否在高峰期把发车间隔缩短些，让我们能尽快赶到地铁站换乘？希望区长和九亭镇的镇长能切实体会到我们上班族的辛苦！,,,
关于上外松外七（1）班应老师（英语）补课现象,待回复,教育 求助,匿***,2014-03-1810:06,尊敬的俞区长：             您好！我们六年级一开入学应老师就非常热情的跟家长联系，作为家长我们认为那是老师负责任，所以不管老师在学校怎么辱骂同学，我们都认为那是为了孩子好，可是没过多久，老师就告诉我们你孩子成绩这么不稳定肯定要补课，当家长问那怎么办的时候，老师就会说来我家我给孩子补吧！（跟班级很多家长沟通后，原来应老师都是用这样的方式来让孩子去她家有偿补课赚钱的）一位人民教师把精力全花在怎么赚家长钱上，自然没精力在学校用心教孩子了，我们班级已经快一半孩子被忽悠去她家里补课了，家长们也是有怒不敢言，因为孩子在她手上，也都不敢得罪。补课具体就是每次做一张试卷，然后分析试卷，每周场次目前统计下来是三场以上，最少的一场是周五6点到8点半（人数8人），周六周日人数更多些；我们也与学习领导反映过这个情况，学校也找她本人谈了，但是今年7年级开始反而补课学生越搞越多，关键付了钱的孩子也没见学习上有多大进步，不知道学校为什么会纵容这样的老师在我们学校继续教学！！！我们只是普通的草根族，也不敢明的得罪老师，真的好无助啊，所以恳请区长是否能重视下这件事情，拜托了，谢谢！,,,
九亭二小对岸的烟囱,待回复,治安 咨询,匿***,2013-10-3117:09,不时的冒烟，有时黑有时白。孩子反应还有异味，望予以重视！,,,
九亭二小一河之隔有化工作坊,待回复,治安 咨询,匿***,2013-10-2817:38,常有黑烟或白烟冒出，气味时而恶臭时而农药味浓郁，一墙之隔还有个幼儿园！通过镇信访无法解决！望区长予以高度重视，以1800多位师学的健康为重！,,,
克扣工资老板狠心，求助无门民工可怜,待回复,就业 投诉,匿***,2013-09-0113:31,克扣工资老板狠心，求助无门民工可怜尊敬的上海市松江区区长您好，我是来甘肃省清水县的一位打工者，在松江区松江东路126号的一个名叫“陕西人家”的餐厅打工，因为老板侯雨杉工资待遇太低，我又找了一个新的工作，可是“陕西人家”的老板以我没有提前打招呼为由私自克扣了我两个月的工资共计4200元，您说我是一名打工者，既然给他们干了活，为什么还要克扣我的工资呢，希望区长大人能为我做主，帮我讨回我的血汗钱！！！！！,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
