医保买药确实贵的离谱了,待回复,医疗 建言,滨***,2019-12-0211:11,我在青浦白鹤镇云湖药店买了两袋百蓝根就花了151元，医保里面的钱就不是钱了，板蓝根哪里都有卖的，十几二十块钱的药，让你们卖出了新的高度！希望政府办实事！,,,
东紫园房产证问题,待回复,城建 求助,匿***,2016-07-0618:59,同样的我卖的是东紫园24号楼，2016年2月，办理房产证的钱都交了，可是到2016年7月现在还没办出来，怎么回事,,,
老板恶意拖欠农民工工资,待回复,就业 投诉,匿***,2016-06-3014:03,我爸在上海青浦区一个工地上班，2015年春节回家也没拿到钱，写了个欠条说2016年，6月1号能拿到钱，现在都2016年6月底了也没拿到钱，也报过警，打过投诉电话，无人问津，具体情况问本人，求领导查实一下,,,
小孩上学怎么办,待回复,教育 求助,匿***,2016-06-2316:49,您好赵书记，我是 一名安徽青年，1985年出生，2008年安徽本科院校毕业后就来到上海，怀揣着梦想来到上海，开始是找了几份工作，后来自己创业，开了家小型公司（上海耘都贸易有限公司），主营汽车用品，已经在上海7个年头，目前共有5名工作人员，正在积极开拓业务，努力在上海更上一层楼，同时， 2014年婚后有一女，我们小夫妻沉浸在幸福的喜悦中，但是，眼前的一件事让我们寝食难安，明年2007年9月1日我女儿就该上幼儿园了，入园的条件是必须有临时居住证或者长期居住证，办居住证的条件如下：1.上海社保满6个月+2.租住满6个月+3.房东的房产证+4.房东本人到场签字！！！第1第2条件很好解决，第3房东的房产证是回迁房，产证还没办下来，只有商品房销售合同。第4，房东本人也不配合帮着办居住证，只要提办居住证，就不租房了，我们也只能委屈求全租下，（这个是普片现象，10个有8个房东这样），这种情况下我们的生活就陷入了困局，生活中有很多事情办理需要居住证，例如电动车办牌照，就没法办理，经常路上被拦下罚款，听一个同事说黄牛可以办，没办法去找了，结果被骗了钱，还没办成！这些都可以接受，但是孩子不能入学，真的是我们全家人的心病，希望赵书记能给关心下这个问题，就是房东的这一步能不能给解决下！万分感谢了 ，实在没办法了！,,,
路灯坏了村里也不管,待回复,三农 求助,匿***,2016-06-1621:52,书记您好！我们青浦金泽徐李与李红村的路有一边的路灯不亮，而另外一边是没有路灯。晚上下班回家的时候就在摸黑回家，村长也不管。请书记帮帮我们。谢谢。,,,
杂乱的凤溪镇，凤中路,待回复,环保 投诉,匿***,2016-06-0215:34,凤溪镇，凤中路一条街，一到晚上10点以后，一条街上全是摊位，烧烤，小吃，炒菜，离远看，都是浓烟，看起来像下雾一样，为什么像华新，重固，都不让摆摊，这里让摆，弄的一条街，杂乱不堪，希望你们能加以改进凤溪的市容,,,
举报赌博,待回复,其他 投诉,匿***,2016-05-1509:46,在青浦区凤溪镇凤中路，东方网点里有3台赌博机，里面每天都有很多人赌博。很多人在里面输了钱，每天都有几万块的输赢，害了很多人。赌博机在3楼，楼梯口有摄像头，后门在英伦停车场那，2楼厕所边有人望风，认识的才开3楼的小门老板是福建人，就是网吧的老板。报警没用，他们跟派出所的人有关系，送了很多钱。这种官匪一家的情况，不应该在上海出现。希望你们能出来好好管理一下，把这种害人的东西从上海清理掉。,,,
安全隐患,待回复,城建 求助,匿***,2016-05-0116:53,赵书记您好！谢谢您百忙中来阅，这是青浦区香花桥镇四队，位于青浦东法院东数米，变压器杆上还有一块牌写着05028香花宾馆北的变压器切被一些违章搭建堆放废品给围的水泄不通，且无人问津，那里可住着许许多多外来打工者当地百姓企业，请解决这个安全隐患,,,
事实胜于雄辩,待回复,三农 投诉,匿***,2016-04-2715:26,  上海市青浦区金泽镇商榻双祥村党委书记徐X荣一切以克扣百姓，侵占群众利益为目的，善用瞎编乱造、隐瞒欺骗、利用职权强权强行，谋取私利。   去年水利部在我村清理河道，村委书记故意不告知我家的情况下强行填埋我家鱼塘想从中牟利，之后我家要求赔偿，村书记说我家鱼塘没交租金没的赔偿，都是荒地都是集体的，事实鱼塘在荒废的墓地和沉水低洼荒地由我家开的，多少年来村委没要我家交过租金，也默认鱼塘我家自己开的，由我家养殖或其它使用，现在清理河道强行填埋我家鱼塘就说都是荒地都是集体的不赔。有现场作证，赔偿的钱到哪里去了？村书记不提前告知强权强行目的要克扣我家以权谋私？    今年1月15日之前村委修路村书记又故意不告知我家的情况下强行填埋我家皎白地，又说都是荒地都是集体的，瞎编我家两年不种了，薄弱村给你青苗费2元一个平方已是人道主义了。有填埋时现场照片为证，村书记不提前告知，强权强行目的是要克扣我家。   村委在前几年占用我们整个生产队每家的部分粮田开鱼塘租给承包户养殖，直到现在分文未拿到，而粮田都归村委了。有我村七组44家代表联名签字为证，有村党委书记之前亲笔字句为证，这是不是侵占群众利益？   村委囤有36亩粮田确认无疑，在3月15日下午在村委会村书记亲口说我们七组有10亩多。粮款哪里去了？补贴款去哪里了？村书记是不是侵占群众利益。    ,,,
关于重固镇徐元村兴隆杂货店被拆,待回复,城建 求助,匿***,2016-04-1810:46,继昨天的贴子再次求助尊敬的父母官，现在的问题是镇里以没有土地规划许可把我们打入冷宫，村里也是以没有房屋批复为由强拆小店。我想说：如果没有当初村里统一规划是谁何德何能让这现在连上访都能静观其变坐等消息的四户人家同合一堵墙造房？事实是当初村里统一让我们造的时候根本没有和镇里沟通和办理有关手续，造成现在尴尬的局面却来让我们老百姓来承担，既然是村里当初目无镇里政府土地法的违规规划行为，为什么现在却以我们违章搭建下定认来掩盖当初的错误？无人出来替我们作主认定事实！当初油灯江边上也是因为要江边建设绿化以给我们统一造房的理由不带任何赔偿让我拆造（小店是1993左右开的），现在美丽乡村了又说我们是违章搭建强拆，这和鬼子进村了要拆就拆的行为有啥区别？当初家里的老人不懂法，也不知道要办什么土地批复，相信政府相信村里统一造了应该没问题，现在村里却翻脸不认，过河拆桥，至我们蒙受损失而漠视弃管。工商所声明违章搭建不可能办得出营业执照和烟草证，我们不会嚼文咬字去面对村里举一反三的理由，我们不服，跪求区父母官能为我们老百姓作主，村里理应为当初资料不全面的违规规划买单，给予我们适当经济的赔偿！而不是满天过海说违章搭建强拆，天理何在？？？难道老百姓注定要被践踏和欺负？,,,
居住证积分办理孩子同等待遇，找不到出生证,待回复,其他 求助,匿***,2015-12-0714:45,居住证积分办理孩子同等待遇，找不到出生证，有户口簿和独生子女光荣证，如何补救？,,,
基层干部真的是“效率”超钱啊,待回复,政务 投诉,匿***,2015-12-0108:50,尊敬的赵书记您好！我原本是一公司职员，由于公司业务不景气，自愿停薪留职从公司手里拿到120于亩地种水稻，村里要求种水稻，我严格按照村里规划种植，但是村里又不给解决水电，造成水稻大量减产，改享受的国家补贴明细都不给，更多苦水憋在肚里。希望您早日回复。,,,
对辖区治安忧虑,待回复,治安 投诉,匿***,2015-11-2815:24,尊敬的青浦区委赵书记你好：我是你辖区内一位普通居民，对屡屡被窃深感无奈，对治安现状忧心忡忡，对无法破案表示疑惑。听听书记大人对此的看法。我十余年里被窃轻便摩托车3辆、自行车2辆（报过案）。2013年11月18日遭遇入室盗窃，当初小区楼道内的唯一监控是坏的，小区内没有任何视频线索。当初盈浦房管办发函至综治办要求修复监控，对此解放居委会也反映到综治办要求修复，相关人员对此置若罔闻。祸不单行，2015年11月10日凌晨，我家再次遭遇入室盗窃，小区楼道内唯一的形同虚设的监控必然无视频可提供。请问不起作用的监控谁之过？据小区物业王经理说。多年前要求综治办在小区大门口装监控探头，到目前也没安装过。是群众观念淡薄、治安意识的缺位、履职能力有问题，还是其它因素？相关人员在这件事上如此不作为、敷衍漠视问题。涉嫌失责。小偷猖獗、入室盗窃，辖区治安可见一斑。报案只是一种形式。多起案件没有一件破获过，从未追回过被盗财物，被窃也只能自认倒霉，悲乎！听到异响半夜就惊醒，居民的安全感在哪儿？本次被窃我当天就提供了小偷入室盗窃全过程视频。包括小偷进入的时间，离开时间。结合小区外面的全方位监控应该马上能破案吧！十九天了一点消息也没有。11月15日去了盈浦派出所想了解案件进展情况，窗口民警说经办孙警官休息，明天上班。16日打他办公室电话，他办公室同事告知孙警官休息，当得知我15日去过他们所里、要问案情进展后要了我的手机号码说：“转告后让孙警官联系我.”。遗憾的是目前也没回复。多次电话咨询案件进展情况，听到的回复是经办民警休息而联系不上。公安部长郭声琨强调：“直接关系民生、直接关系群众切身利益的案件，一定要当作大事来抓”。我们没体会到。小偷猖獗到入室盗窃，相关人员是否做到“守土有责、守土尽责、认真履职”？人民群众希望有一个安定的生活环境，期待案件尽快得到侦破而不至烂尾结局。这也是检验和衡量执法成效、履职能力的基本标准。你说是吗？切实提高对社会面治安的控制力，向党和人民交上一份满意的答卷；着力提升人民群众安全感、满意度不能只在说话层面。对不负责任、落实不力、工作懈怠等是否有责任追究制？此致敬礼,,,
白鹤镇居住证办理：门难进、脸难看、事难办,待回复,其他 投诉,匿***,2015-10-2415:24,白鹤镇办理居住证太繁琐，正常上班族（周末双休的）没有两个月根本办不下来。1.需要的材料比其他地区多。比如夫妻投靠的居住证，竟然还要住所证明，打电话咨询时，对方就说这是白鹤镇的规定，必须办理。在这边最难办的就是住所证明。为此我整整用了一个月时间都没办好。我想，其他类型居住证都是在住所证明上浪费时间和精力。2.金项村居委会有一个专门办理住所证明的办公室。第一次去，说没有在系统中登记，无法获取房屋代码，先登记，过几天再来开。（户主两个月前就已经落户了，竟然他们系统中没有户主姓名，代码也没生成）。3.大约过了十天左右，第二次再去。大门紧锁，打电话问（幸好在我们业主群中有人分享了经办人员的电话号码），他说在外面办事，下次再来。继续问下次什么时候，回答“最近安排的事很多，明天还要体检，后天早上吧。”我说“我们平时都要上班，好不容易在工作日抽时间来办这个，不是你说什么时候就什么时候的，你们到底上班时间是怎么规定的？”，回答“我们上班是周一到周五，最近事多。再说是你等我又不是我等你……”。对此我已经无话可说了。上班时间擅离职守还有理了！！！这就是我们伟大的人民公仆，不是人民大爷！！3.第三次，已经不敢直接过去了。上午去上班，下午正好有空，先打电话，对方说下午不在，明天早上来吧。4.第四次。出差回来，刚好多，打电话。对方说，已经11：10了，已经下班了，下午有事请假，明天早上来。5.第五次。下午要去市区办事，上午去，八点四十到，结果一直等到9：10，才见两个人悠闲来上班。面对他们挑剔，尖刻的嘴脸，终于把证明开出来。但还需要到白鹤镇人口办盖章，想着这个部门应该正规些，尽量在上午把这个证明搞定。结果过去又是大门紧锁。旁边办公室说他们在开会，大约10：30左右结束。但我已经没时间了，当时甚至都想着直接闯他们办公室，把人叫出来盖章。基于还要赶往市区，没这么做。只能等下次抽空过去了。他们的下班时间真变态，竟然是下午15：30，第一次遇到这么上班的。       目前我的居住证就办到这里，后面的程序还没时间过去，已经快要崩溃了。幸好我们有车，路上还快点。几个办事地点分布太散了，地理位置很偏僻，公交车都到不了的。       这就是我办居住证的经历。白鹤镇基层单位的大爷们真让我见识到了。是不是必须要送红包，走后门才能顺利点…………       你们群众路线教育实践活动是怎么开展的，“门难进，脸难看，事难办”就是说的他们！！,,,
关于合生御廷园违建问题,待回复,其他 投诉,匿***,2015-10-1513:27,书记你好，处在上海青浦赵巷巷居路99弄合生御廷园存在好多住户私自搭建阳台，小区绿花私自改造纳入已有，严重造成小区的整体美观和规划，小区的物业广东康景物业服务有限公司上海分公司为事不管，举例说小区物业办公室对面16号17号住户籍朝南的二楼三楼有阳台搭建，跟原来小区的设计大改变，16号靠河的绿化带严重破坏，17号朝北也有阳台搭建，而这些情况在小区的物业眼皮下违建都不管，我们怎么办，请书记能给我们公平的处理。为了人身安全，不受外界的打扰，你有关部门给予支持保密本人的举报,,,
请你关心,待回复,城建 求助,匿***,2015-08-1609:34,防火设施。尊敬的韩书记，作为一名村名，我在此向您建议启动片林移迁，原因是我们这里家离片林只有几米，最近的是连着场地，曾经在两年前发生过一次深林火灾，在村民的合理奋力下，得到了控制，有惊无险，万一引发大火，我们都无处逃生，何况老人居多，年轻的都买房了不在村上，希望市领导关注。这是我们大家的意愿，相信我们在学习十八大精神下，努力工作，争做上海好市民，为我们上海的建设建设的更美好。希望市领导关注我们。我们也去过地方信访，沟通，都没了下文，目的只是让我们这里的人能过上比较安全的日子,,,
青浦区尚客优快捷酒店（香花桥店）无故克扣工资,待回复,就业 求助,匿***,2015-07-2116:36,尊敬的区委领导：我在青浦区香花桥尚客优快捷酒店（上海香花桥店）工作，现已离职。但是工资一直不给于结清。辛辛苦苦工作，确无故克扣我一两个月工资不结，多次讨要也无果，现在打电话给老板也不接。而且也到相关劳动部门反映过也一直没有结果。请领导关注，请相关部门核实并予以帮助。谢谢！,,,
噪音扰民,待回复,其他 投诉,匿***,2015-07-1617:02,新青浦佳苑的垃圾房，每天清晨处理垃圾的噪音，非常折磨人，向物业投诉，向居委投诉，向清洁所投诉，一拖十几年。向您求助。,,,
家附近的公司散发恶臭，影响村民生活,待回复,环保 投诉,匿***,2015-06-1517:08,我是金米村村民，位于青赵路4429号的上海国清生物科技有限公司，时常散发恶臭的气体，周边居民苦不堪言，极大的损害的周边居民的身心健康。现在进入夏天，若是遇到下雨天，会有恶臭弥漫在空气中，让人呼吸困难，恶心呕吐，家里蚊虫、苍蝇特别多，经常用的井水也受到污染，洗菜淘米吃出来有异味，这样长期以往会影响我们的身体健康。望政府能够拿出有力的措施整改或者搬迁此企业。,,,
坐落于居民区的工厂夜间生产,待回复,城建 求助,匿***,2015-05-3108:45,正常工作日中。夜间九点十点寂静时分。位于香花桥普光路居委会边的一个厂房内，总会有刺入脑海的金属摩擦音。猜测是转机钻孔摩擦导致。极度刺耳，音调极其尖锐。希望可以得到解决。,,,
化学气味影响居民生活，请领导重视,待回复,环保 投诉,匿***,2015-05-0811:24,您好，我是青浦城南村居民，近几年每到傍晚时分直至第二天清晨，总能闻到难闻的化学品挥发的气味，我想这该是附近的宏城工业区里的某工厂排放的，请区领导能够重视，这味道已经严重影响到居民的生活了，特别是会对儿童的身体健康造成不可估计的后果，我是一个10岁孩子的妈妈，每次孩子写作业的时候跟我说：妈妈好难闻的味道啊，头晕了！我就心痛的很！所以我代表我们村所有的孩子向您求助，希望您能派相关人员来检查核实情况，叩谢！,,,
盈朱路桥为什么要设置障碍？,待回复,三农 投诉,匿***,2015-03-2208:33,青浦至昆山的盈朱路桥为什么要不断设置障碍？给我们生活和工作带来严重困难！,,,
已交外地社保，在华新镇买房了孩子不能读书？,待回复,教育 咨询,匿***,2015-01-0614:00,我去年在青浦区华新镇买了住房，在这边办公司，孩子随迁也在华新，现在是上民办春晖幼儿园。但我得知孩子以后在华新上小学，家长需要交社保，我本人社保已经在温州那边交过了，我找外来人口综合办，那边给我的回复是外地社保不行，必须要在上海交。那么问题来了，我一个人要交2次社保？总不能温州交上海也交吧？办居住证也要交社保，也是同样的问题，不能两边我都要交社保吧？请青浦区领导百忙之中给予回复，总得让老板姓有个出路吧？？我看这里问政平台的留言都没有回复，估计我的咨询也是石沉大海了。纠结中！！,,,
赌博机害了多少人家破人亡，妻离子散。,待回复,治安 建言,匿***,2015-01-0414:15,赌博机害了多少人。害了多少家破人亡，妻离子散。徐泾镇就开了5，6家，还放高利贷，还打人，没有王法了，还扬言上面有保护伞，我想请上海市有关负责人能出来管一管，拔除这个残害社会的毒瘤。,,,
公路问题,待回复,征集 群众路线,匿***,2014-09-2014:18,商周公路又小又破，应该扩展一下，修理一下,,,
道路噪声,待回复,交通 投诉,匿***,2014-08-2710:29,青浦区徐泾镇教苑新村（徐泾镇镇机关后边）和新虹桥花园中间的徐诚路上深受马路喧闹之苦，主要是因为：徐诚路是一条不足1000米的马路，周边都是居民小区，许多车辆因躲避盈港东路处的红灯，很多车经过此路，由于未设置红绿灯，车速很快，多有鸣笛，从早到晚，对小区的出入安全也造成很大影响。建议设置相关措施限制车辆通行或减少车辆通行，降低噪音扰民，小区出行安全。希望领导给与支持！,,,
切实希望解决真正的最后一公里,待回复,征集 群众路线,匿***,2014-08-1609:55,上海市青浦区练塘镇的练民小区是全镇最大的一个居民小区，属于动迁小区，已经建成三年多了，一期和二期的动迁户已经全部搬迁进来了，但是有很多基础设施至今没有解决好，比如从小区到练塘镇上的一段约1000米的老朱枫公路没有路灯，居民到街上，晚上只能在黑夜里行走，给老百姓的出行造成很多不便和不安全因素。还有小区里没有一个自行车车棚，老百姓的自行车和电动车等交通工具，只能日晒雨淋，居民们曾经不止一次向练塘镇政府反应过上述问题，镇政府不予理睬，对老百姓的合理诉求置之不理，这样的小事本不该在这里反应，迫于无奈，我们只能这样做，希望为我们的百姓解决问题，希望党的群众路线教育实践活动真正为老百姓带来福音！,,,
关于幼儿园升小学问题,待回复,教育 咨询,匿***,2014-07-0117:14,尊敬的领导：  我想咨询一下，我是十年前就到上海工作，小孩出生在上海，幼儿园也在上海，今天听说上学更难，必须要有房产，后通过到处去借钱，筹积到首付，把购房合同签了，幼儿园及教育局初审都没说不行，到了分学校的时候突然通知购房合同不行，不能算房产，请问领导有购房合同，有付款发票，算不算有房，教育局把我们小孩分到一个偏远的民办小学去了，说没房子只能分到这个学校，那我千辛万苦买的房子等于白买，背负着这么多的贷款，请问领导我们外地人应该怎么办？,,,
上海什么时候放开异地高考,待回复,教育 两会,匿***,2014-03-0211:33,领导您好，我是来沪务工人员，社保和税我们和本地人一样一分钱不少都在交，孩子在上海出生，学前班、小学、现在初一都在上海读，但是现在老师动员我们家长让孩子回老家读书，说在上海现在还不能参加中考、高考。我们家长每天都能看到放开中考高考报道，为什么上海就没有具体政策，希望领导在两会帮我们提一下建议，给我们一个明确答复。谢谢,,,
外地农民工医保有待提高和完善,待回复,医疗 两会,匿***,2014-02-2111:03,外地农民工医保有待提高和完善，我们在上海交了医保费了，老家就不交了，现在外地农民工回老家看病但在上海却不给报销，老家也无法报销。,,,
请领导解决老人的燃眉之急,待回复,就业 求助,匿***,2014-01-0315:14,"尊敬的领导:   我们两是青浦区重固镇退休的两名老党员,现年73岁,生育一对儿女.儿子今年45岁仍未成家立业,走投无路才来恳求领导帮助.   儿子是工业外贸专业本科生,毕业后先在青联制衣厂上班,后在外贸办就业,工作顺利.后因重固工业公司经理恳求我儿子回乡帮助销售产品,期间一帆风顺,可好景不长,由于产品质量不过硬,仍是倒闭.   失去工作后,儿子想自己创业,可未果.儿子一直在找工作,可随着年龄增加,就业已成问题!   若非万般无奈,我们老两口决不会向政府领导开这个口的,现下只有恳请领导能为我们两个老人解决燃眉之急!   谢谢了!",,,
我们公司不给外来务工人员买社保和克扣工资。,待回复,企业 投诉,匿***,2013-12-2614:55,我是在上海市青浦区的一家名叫《上海孚翔电子》的企业打工，我们公司不为我们缴纳社保，并且每月都要扣我们加班工资，即便辞职也要扣500元钱才可以辞职走人。请问公司的这一做法对吗？符合相关劳动法规吗？请求领导给予帮忙解决，谢谢!我们公司地址：上海市青浦区华徐公路3055号3楼。,,,
无证经营，噪声扰民,待回复,其他 求助,匿***,2013-12-2509:58,尊敬的高书记您好，我是家住朱家角镇沈巷长浜小区的居民，最近在我家小区楼下新开了一家叫云上音乐茶座的KTV，他们只有茶社的营业执照并没有开设KTV的资质，已经超出了经营许可范围，属于无证经营，每天晚上歌舞升平，噪声很大，小区居民怨声载道让人无法休息，严重影响小区居民的正常生活工作和学习，我们也向当地镇工商所和镇有关部门反映甚至打过多次110，但都收效甚微，我们实在无法忍受这样的噪音生活𣎴得已给您写信，恳请领导能督促有关部门尽快解决群众所急，还百姓以安宁，最后祝您身体健康，工作顺利。谢谢!,,,
乱焚木材污染空气 自私自利破坏环境,待回复,环保 求助,匿***,2013-12-1317:38,在清浦区华新镇（凤溪）古思浜农民中心村内，很多外来住户在公共区域用木材与自购火炉烧开水，使得小区一片乌烟瘴气，并且烟雾随着风不断吹进居民家里，影响别人的正常生活。并且烧的木材灰乱堆乱倒，把小区的环境弄得一塌糊涂。希望政府能管管这事，还凤溪的蓝天和原本美好的环境！！！！！！！！,,,
重固三号街乱仃车乱设摊顽症何时根治？,待回复,交通 投诉,匿***,2013-12-0617:42,福贸路〔三号街〕是现代华庭、夏阳金城约三千户居住的小区。是人员，车辆进岀的必经要道，又是超市银行电信等繁华的商业街，集镇的繁荣对重固的建设是件大好事，然而对政府和市容责任部门如何下大力气来治理的确成了大问题，乱设摊乱仃车及黑车横行，严重影响小区居民和业主车辆进出和人员安全！长期以来群众呼声极高，政府虽用了一些办法但收效甚微，力度不足，长效管理机制没到位，抓抓仃仃时紧时松！盼执法部门白天和夜里不定时的加强巡视干预！说句公道话在一年之中会有几天很像样的，那一定是市区领导下来视察检查罢了？？？,,,
外来务工子女读书问题,待回复,教育 求助,匿***,2013-12-0311:24,  尊敬的市长您好，我是湖北来上海的务工者，自己没读什么书，我的小孩从幼儿园开始就在上海读，现在已经是青浦区毓秀学校七年级6班的学生了，还有2年就要中考了，可是我们外地的小孩不能在这里中考，中考也只能考职校，我和儿子说回老家去读，儿子不想回去，他在这里成绩也很优秀，老师也舍不得他回去。我现在真的是好难过，如果因为这样不能让他得到好的教育，我真的是枉为人母了，我真心的求求你们帮帮我吧。,,,
胜利路人行道行不通,待回复,治安 咨询,匿***,2013-11-2914:36,胜利路香大路以南的一段人行道自胜利路开通至今还是断头路，自行车骑到这里时必须从车行道上过，为什么公路所对此视而不见，把人民的生命视同儿戏？希望区长抓紧落实。,,,
水电费乱涨价,待回复,治安 咨询,匿***,2013-11-0717:03,我是住在，徐静镇2联佳苑，他们的水电费乱涨价，电费一块3，水费涨到6块一顿我们都是外地到上海打工的，外地民工，请领导，调查一下我说的句句都是实话，。,,,
