马陆镇乱停车堵路为什么没人管,待回复,交通 投诉,匿***,2016-11-0314:13,领导你好，马陆镇博学南路上的原飞航物流货车天天停路中间装上下贷，每天堵别人过往车辆，几年了为什么这问题解决不了，这些物流货天天堵路你们政府就不管吗？,,,
物流快递乱停车有谁来管,待回复,交通 投诉,匿***,2016-10-3016:15,书记您好，马陆镇博学南路上的原飞航航空物流货车每天堵路中间为什么没人管理，这样货车天天堵路上别人怎么开车，怎么走路，连骑电动车也过不了，乱停车几年了这问题为什么没人解决，想问嘉定区政府这问题很难解决吗？,,,
物流快递乱停车没人管吗,待回复,交通 投诉,匿***,2016-10-2810:07,书记您好，嘉定区马陆镇博学南路上的原飞航物流货车每天堵路中间为什么人管，天天堵别人的路，别人连个电动车也过不了，为什么没人管这些物流乱停乱放的问题。,,,
飞机严重扰民,待回复,环保 投诉,匿***,2016-10-2014:31,江桥大型居民生活区受到来自虹桥机场的飞机噪音污染，已经严重影响到了众多社区居民（包括澜茵华庭、缘圆宝邸、绿地·新江桥城、水岸秀苑、大宅风范城、金桥苑、双佳翠庭、金霞苑、泰宸复兴苑、万达城市公寓、城杰苑、中虹华苑、中房公寓等众多居民区覆盖人群约3万人）、中小学生以及附近办公楼工作人员及医院卫生所的病人的正常起居、工作和学习，每天从早上约7点起至夜间24点，平均30-90秒一架飞机，不间断的从社区上低空掠过，甚至部分楼层连窗户都有明显震感，华东民航局、环保局、机场集团等相关企事业单位则互相推脱，让遭受噪音污染的中国公民及部分外国友人投诉无门，并以季节性转换为由，敷衍居民们的投诉，试问同样的季节转换，前几年为何没有发生类似的情况？望领导能介入，还江桥百姓一方安宁，万分感谢,,,
江桥镇飞机太多,待回复,其他 投诉,匿***,2016-10-1516:37,为什么澜茵华庭二三分钟就一班飞机严重扰民，为什么这几年一直不治理呢?请求回复。,,,
噪音扰民,待回复,环保 求助,匿***,2016-10-1210:48,来听听嘉定区华江路398号的铂金公馆的酒吧声音吧！每天到凌晨3点多，还要不要人工作生活了！,,,
9月25日嘉一中附小拆迁时野蛮施工，住宅损坏,待回复,城建 求助,匿***,2016-09-2609:55,2016年9月25日，北大街原嘉一中附小施工队因为野蛮施工，拆房时造成附近嘉钟花苑，李园二村等居民区的住宅严重受损，天花板和墙壁出现大面积裂纹，瓷砖断裂。因为双休日在家，所以明显感受到三次强烈震感，每次听到施工现场传过来楼房的巨大倒塌声，马上整幢楼房摇晃两三秒。我已经拨打110报警电话和12345热线电话，110指挥中心告诉我已经有很多居民报警了。请务必马上处理，还有几幢教学楼没拆完，要是按照这样拆法，附近居民楼危险了。,,,
嘉定区马陆镇物流快递没人管吗？,待回复,交通 投诉,匿***,2016-09-2009:49,这物流车，快递车每天这样停车别人还要不要走路了，源飞航航空物流，百世汇通快递都是这样停车。道路被堵死了。,,,
产权证,待回复,城建 投诉,匿***,2016-09-0714:15,爱特路333弄爱得佳苑小区至今仍有不少业主，经过多年努力仍然不能拿到产权证。望区长大人督促一下。谢谢！,,,
私自搭建房屋,待回复,城建 投诉,匿***,2016-08-2220:22,书记大人你好，梅川路，1528号，1530号，1534号几家饭店在3楼楼顶私自搭建房屋，住人，这已经违法租房住房条约，希望你们能实地查看一下吧,,,
乱收停车费，现在四个小时就要20元，,待回复,政务 求助,匿***,2016-08-0917:37,内容真实，没有停车管理人员，只有收费人员，钱收了根本没有问事，希望有关部门管理一下，四个小时收20元停车费，农村地区有这样收费的吗？,,,
公司恶意不缴纳社保，恶意拖欠工资,待回复,就业 投诉,劳***,2016-08-0815:54,马书记你好！          我是一个农村来沪的务工人员，自2015年3月入职嘉定区嘉安公路605-5弄上海京扬紧固件有限公司工作至今公司都没有为我缴纳社保，多次与公司沟通，公司总是以推迟补缴为理由不与缴纳社保。公司入职人员全部都没缴纳社保。公司不给补缴。公司拖欠两月工资至今没发。公司有偷税，污染环境，工伤不处理多项违法。请领导核实！,,,
绕城高速噪音污染，投诉无门，民声哀怨,待回复,城建 投诉,匿***,2016-08-0410:07,我是石岗村居民，被动迁至洪德路38号，感谢政府给我们分了新房，装修入住后才发现，两面邻近沪嘉高速，绕城高速，以及G15高速，房子离路中间距离不足100米，向有关部门电话反映多次无果，都说不属于其部门管理，每天听着震耳的声响，心情沉重郁闷，尤其晚间夜不能寐，实在煎熬，每天时刻想关闭门窗，求得一片安宁，自入住以来，感觉每天处在水深火热之中，十分痛苦，后面三条路，每天有千万辆车子通过，车速急高，夜间重行车具多，颠簸之声震耳欲聋，严重影响居民的正常生活，让我们一家老小不得安宁，附近居民求领导看到此消息，务必为我们主持公道，还我们一个安静的生活环境，在此叩谢！,,,
关于江桥镇大学生户口返签回户后不享受拆迁待遇,待回复,城建 求助,匿***,2016-07-1914:13,"本人金卫东1971年出生于江桥镇太平村616号于1991年考入复旦大学,根据当时政策义务参军大连陆军学院学期1年后就学于复旦大学,户口应读书所需迁入复旦大学内,一直到2004年从大学内签户回村.结婚生子成家立业都在村里.现在太平村遇拆迁,本人现在名下没有一套属于自己房子.按现在政策返签回户人员不享拆迁待遇?土生土长生存权何在?请区领导帮助本人解决拆迁困境,望回复谢谢!",,,
有关嘉定有轨电车规划问题,待回复,交通 咨询,d***,2016-07-1717:25,请问马书记 嘉定有轨电车规划确定了吗？如果没有确定，何时出台最终方案？,,,
关于办理居住证问题,待回复,其他 咨询,匿***,2016-07-1320:20,您好！我是嘉定区外冈镇的，我办理居住证和小孩暂住证 村委会要求交卫生费 ，每个人120元 和租房税100年，今年我去刷居住证又要交费用 ，每个人120元  和租房税200元 ，不交就不给刷。就是想问这样合理吗？,,,
何时拆迁，具体时间？,待回复,城建 咨询,匿***,2016-07-1115:27,请问马书记江桥镇太平村何时能拆迁？我是这里的房客。我在太平村朱家村民组。“,,,
解决翔和雅苑经适房乘车难问题,待回复,交通 求助,匿***,2016-07-1014:24,马书记你好我们是居住在翔和雅苑经适房的居民出行难的问题什么时候能解决靠一辆沪唐专线到市区实在不方便能考虑62路公交车进过大桥头方便居民到地铁站或到市区看病南翔2路能延伸一站到大桥头方便居民出行期盼回复希望政府考虑居住在此居民出行实在是苦比吃黄连还要苦希望政府关心此事谢谢。,,,
银翔湖CBD能多开点直达地铁站的公交吗,待回复,交通 建言,匿***,2016-07-0419:55,市郊CBD，噱头看着挺大，可是试问哪个CBD不是建立在地铁之上的，这个CBD没有地铁也就算了，连个公交都没有啊，南翔3路从金通路上车，要绕完整个南翔镇才能到地铁站，这样的交通有啥意思呢,,,
翔和雅苑的出行问题,待回复,交通 求助,匿***,2016-06-2614:03,马书记翔和雅苑什么时候公交车能在小区附近设站黑车什么时候整治小区门口1509弄和1500弄马路不是很宽黑车停在小区门口影响小区居民出行希望领导关心此事谢谢。,,,
翔和雅苑困惑,待回复,城建 投诉,匿***,2016-06-2609:25,马书记你好我们是大桥头翔和雅苑的居民我们出行不便靠一辆沪唐专线公交车出行什么时候能增加公交车放便居民出行还有翔和雅苑外墙质量太差严肃托落实际居住一年就出现这个问题希冀马书记关心此事给百姓安居乐业。小区门口停下好几辆黑车拉客公交车进小区黑车也没有市场真是苦死百姓乐死黑车。,,,
快递乱停车有没有人管,待回复,交通 投诉,匿***,2016-06-1308:09,书记您好，嘉定区马路陆博学路上的百世汇通快递天天快递车乱停，天天堵别人路为什么几年没有人管理。,,,
投诉银建出租车,待回复,交通 投诉,匿***,2016-06-1014:55,虹桥打车到安亭这边，付了过路费用，师傅回去的时候的过路费也算在我头上，合理吗？很明显不合理，师傅态度不好，师傅车上的工牌295401 银建出租车我要投诉,,,
嘉定区马陆镇博学路上百世汇通快递天天乱停车,待回复,交通 投诉,匿***,2016-06-0908:55,嘉定区马陆镇博学路上百世汇通快递天天乱停车堵路有没有人管，投诉几年也没人管,,,
江桥陇南路（黄家花园路至惠平路）土方车横行,待回复,交通 投诉,匿***,2016-06-0617:07,江桥陇南路（黄家花园路至惠平路）土方车横行，无视交通信号灯，并且严重超速行驶，危害其他车辆及路人，路上都是散落的土块石块，给行车带来危险，并且尘土飞扬。希望加紧整治！！！,,,
我想反映身边不合理，不规范的事,待回复,城建 求助,匿***,2016-06-0514:56,书记你好！我是住在江桥镇靖远路799弄的居民，在本小区东面有个永和生活广场，在广场的南面有一片空地，玩正有人在施工，我去看过未见施工许可证，多次向有关部门反映均无果，希望书记关注，给我们居们一个答复一施工是否合法。谢谢，祝好！,,,
飞机声扰民,待回复,环保 投诉,匿***,2016-06-0210:45,马春雷书记您好，现在是凌晨1点半，可能您已经进入梦乡，可是虹桥机场周边的群众还在忍受起降的飞机带来的无止境的噪音，长三角地区已经密密麻麻布满机场，虹桥机场又处在居民区里，起降的飞机带来的噪音已经是不分昼夜地侵袭我们江桥，七宝，华漕一带的居民了，烦请您和您的团队成员慎重考虑并解决虹桥机场噪音扰民事宜，我们也希望在我党的宗旨的指引下，还我们一片安静的天空，凌晨本来是不应该有起降的飞机，可飞机场管理人员置若罔闻，也毫不顾忌的改变航道，起飞，降落。正因为是机场是国家的，更希望国家为老百姓考虑，让本不该星罗棋布的机场在长三角地区扰民，伤财，应该和其他省市整合资源，充分利用上海这块寸土寸金的好地方，人民安居乐业，国家繁荣昌盛。谢谢！,,,
无奈,待回复,交通 投诉,匿***,2016-05-2508:42,书记你好，江桥万达周边的黑三轮摩托车，摩托，电瓶车非法载客是个顽症了，每天都有好多停在人行道，非机动车道上，逆向行驶，给市民带来多少安全隐患。投诉了多次，媒体也采访多次可当地政府机关也没有行动。如有行动了执法部门已经有人先通知非法载客人员了。其实这里面的问题想一下都知道！,,,
健康榨油坊,待回复,三农 求助,匿***,2016-05-2007:50,领导您好：想在这边开榨油坊，农村是不用办证的，不知道上海这边有哪些要求或者办哪些证件，找那个单位，需要怎么做才能把榨油坊开起来。谢谢,,,
请还孩子一个既便宜又健康的学生餐,待回复,教育 求助,匿***,2016-05-1914:56,本人的孩子就读于上海市嘉定区工艺美术职业学院读书，孩子回家跟家长一直反应，学校的餐饮很贵而且菜是冷的，而且一个月给他的零花钱不够用，身为家长的我，每月给孩子1000，孩子每个月底不到就用完了，我问他为什么用的那么快，不节约点儿，家里经济条件也不太好，孩子说光在学校吃饭就花了3/2的零花钱，其余冲交通费用，没到20号，就用光了，学校一顿早饭就要6块，中饭12块，晚饭15块，一天下来消费35左右，有时候吃个奢侈的麻辣烫就要20，而且孩子又吃不饱，每次吃午饭，2楼的菜快餐几乎是冷的，吃进胃里不舒服，我就很难以置信，有一次遇到隔壁老王家的孩子，就问他有没有这种情况，那孩子就读于上海第二工业大学，他说，每顿饭最多8块吃到撑，所以就想，同样是公办的学校，为什么饭菜价格相差那么大，我也像学校咨询过，学校说会处理的，可是也没给我个合理的回答，为此，身为孩子的家长，我觉得我很有必要来反应这个严重的问题，希望领导能严查此事，给孩子们一个很好的交代，谢谢！,,,
聚众非法卖淫,待回复,政务 投诉,匿***,2016-05-1509:13,区长你好，在黄渡镇，劳动街，有7，8个按摩店聚众非法卖淫，多次报警没有起到作用，反而还越来越猖狂，严重音响治安和孩子生长健康，请求区长严查。,,,
快递物流为什么没人管,待回复,交通 投诉,匿***,2016-04-2814:04,书记您好，嘉定区马陆镇博学南路上的百世汇通快递车几年来天天乱停车堵路口路中间为什么没人管，你们管理人员多是贪官，收了他们快递公司的黑钱就不管他们咋停车，别人能不能过，你们政府部门就他妈的狗娘养的。,,,
丰庄中学绩效工资,待回复,政务 求助,匿***,2016-04-2616:39,教师强烈要求公开绩效工资，学校和教育局以种种无理的理由，予以拒绝，导致广大教职员工的权利得不到维护和保障。,,,
江桥五四大宅村违建及垃圾,待回复,城建 求助,匿***,2016-04-1716:35,马书记，您好！再次跟您反应江桥镇五四大宅村内的违章建筑问题及外来车辆乱停问题，五四大宅村本是风景优美，但近年来，村内人员骤然增加很多，绝大多数都是外地来沪务工人员，将村内环境及治安安全问题增加很多负能量1.村内违章建筑特别多，搭建的房屋到处都是，不知道今年的拆违是否会拆除，实在太杂了，除了五四大宅村以外，周围都已经被绿地集团等进驻，五四村的情况很严重，影响村内环境，因租金便宜人员居住复杂，造成的安全隐患太多。2 周边居民生活垃圾，大宅活动中心人们肆无忌惮的到处小便，倒粪便进村内河道，原本清洁的河道近年已是污水河道，臭气熏天，虽然政府表示今年在治理河道，但是不从根本杜绝，政府的钱投入改善后，又会被污染。3.村里大宅医院门口及附近，到处停滞外来车辆，电瓶车，很乱，交通治理也无法根治。      以上，请马书记将广大居民的生活问题予以解决，还广大村民一个安静，清洁，稳定的生活环境。     谢谢！,,,
求救！祖宅被强拆 无家可归！,待回复,城建 求助,匿***,2016-04-1314:13,致尊敬的马春雷区委书记：我家原住址：上海市嘉定区菊园新区永胜村191号事情从2013年至今的大致经过如下：2013年4月接永胜村村委会通知，在村委及《上海菊城建设配套工程有限公司》三方未达成共识且签订拆迁协议的情况下，在2013年5月29日，我家的房屋第一次被拆迁办屋顶被《上海嘉储拆迁服务有限公司》的人员拆毁，随即我方向菊园派出所报警，警察同志到后询问了情况让我们做了笔录，并安抚我们会尽快查清处理此事。五天之后，也就是2013年6月3日，《上海嘉储拆迁服务有限公司》的人员竟然无视菊园派出所朱仁刚民警的多次警告及我们家的合理诉求，再次趁家中无人将我家四间房屋全部推倒，并将我们家中财物盗卖，非法强占我家祖传宅基地至今，完全无视国家法律，犯罪气焰极其嚣张，我们最后只能再次拨打了110报警电话。以上两次报警，菊园派出所都有备案和笔录我现在要反映的问题及诉求是：1）我的房屋在未经我的许可下，被拆迁公司拆毁，现在拆迁公司又说是误拆诉求：请赔偿因房屋被毁的经济费用及房屋内财物的损失费用及这三年在外出租房子的房租费2）在房屋两次被毁的过程中，我们都有向菊园派出所报警，菊园派出所出了警，我们也做了笔录，要求立案侦查，但时过三年，菊园派出所任何举动也没有给我们任何交代处理我们报案的进展诉求：请派出所给一说法，不立案的书面结论，以便我们向人民法院诉讼3）从通知拆迁至今已三年有余，我们家的动迁安置协议一直没有三方敲定下来，期间村委及拆迁办给我们的动迁安置方案一变再变，出尔反尔，我们也不知道为什么方案可以有好几个版本，而且是一个比一个对我们不利，我们能得到的利益越来越少诉求：请尽快给我们一个合理的动迁安置的方案这三年来，因在拆迁上遇到不公不正的对待，我们多次像菊园新区政府主管写信反映此事，但至今都未曾收到一封回复更没有处理解决措施。现在我们只能向您马书记反映此恶性事件，望给予处理解决！我父亲已年迈83，是一名党员，曾于1951年响应国家号召参加中国人民解放志愿军并在服役六年中立二等功一次。每次拖着年迈的身体跑到永胜村村委都没有人理睬，甚至有发生村委领导让人将我老父强行拖出办公室，望领导施以援手，救救我们！在此感激不尽！,,,
从一条宝安公路反映出嘉宝两区的差异,待回复,城建 求助,匿***,2016-03-2314:56,书记好，宝安公路是贯通嘉宝两区东西交通的大动脉，随着日益严重的道路交通压力，宝安公路宝山段从14年开始就已经实施了拓宽改造建设，由原来的双向4车道改成了宽阔的6车道，到今年已基本完工，可道路修到嘉定区界李家段却嘎然而止不修过去了，老百姓也盼着嘉定段也能早日修好，可就是迟迟没动静，真是无不让人扼腕叹息啊，难道就让一条宝安公路来见证嘉宝两区人民的生活现状吗？作为解放以来享有勤劳朴实美誉的大嘉定一员，却在改革建设的现在，百姓的生活明显落后了而感到无地自容羞愧难当，望书记能对我们这里两区交界地的管理引起重视，谢谢！,,,
马陆镇博学南路，物流快递乱停车没人管,待回复,交通 投诉,匿***,2016-03-2108:28,嘉定区马陆镇博学南路百世汇通快递每天乱停车堵路，为什么没人管,,,
还我一个好的环境,待回复,城建 求助,匿***,2016-03-0516:01,马书记你好！我是马陆镇沪宜公路1866弄153号育苑小区的居我们是动迁小区我们家是2009年动迁过来的当时搬过来的环境非常漂亮房子也非常漂亮我们非常的感谢 各位领导和政府但是好景没有几年？自从s6建成通车以后严重影响了我们的生活高速离我们房子只有十几米远高速公路比我们的房子还要高我们简直就是住在桥洞里严重影响了我们的光线我想请马书记和马陆镇的  领导！商议一下把我们的问题解决一下谢谢！,,,
华亭镇联三村五组队长，在年终农民分红中随心所,待回复,三农 求助,匿***,2016-02-0214:10,尊敬的马书记！你好！在你百忙之中打扰你、实属无奈！我是华亭联三村五组农民（钱来），1998年结婚户口迁移至宝山罗径镇，2005年离婚户口迁移回华亭联三村五组；2005年至去年每年都有年终分红的权利，但今年生产队决定按1999年确权分红；现在华亭的居民及过世的人都享受分红权，但作为一个真正的农民突然说没权利分红！问镇委：说我当时户口所在地是宝山，让我去宝山拿，可宝山是根据户口分红；况且嘉定很多地方都是按农村户口所在地分红的；想请书记支持公道，为何各镇各做，没有统一政策，真正的农民突然不能享受农民的权益？在此望您给予协调为感！谢谢！,,,
乱停车的快递公司有谁管,待回复,交通 投诉,匿***,2016-01-1508:54,书记您好，嘉定区马陆镇博学南路的百世汇通快递，快递小车天天乱停车堵路口路中间为什几年没人管理，嘉定区政府，警察，路快递公司是一伙的吗？警察只收快递公司的黑钱什么事也不管，政府警察就是跟狗一样的，快递公司给你们个骨头你们就他妈的什么事看不见了，这路是大家走的，这路不是快递公司从河南带过来的，你们这样的贪官警察迟早会死的，不被抓出去也被车辆压死，尼玛的这路早晚堵的你妈逼一样的也没人管，政府警察真他妈的是条狗。,,,
快递乱停车怎么没人管,待回复,交通 投诉,匿***,2016-01-1219:17,书记您好，嘉定区马陆镇博学南路的百世汇通快递每天乱停车，上午，晚上天天快递车堵在路口路中间，别人的车子进不去也出不来，为什么投诉几年下来都没人管？,,,
居丽装潢两年未支付一分工钱,待回复,就业 投诉,匿***,2016-01-0415:14,尊敬的领导，您好！我们是在嘉定区永盛路2773号居丽装潢做装修的包工队，第一次来嘉定，也是第一次为居丽承接装修工程。目前居丽以上家未结清尾款为理由拒绝支付我们工人工钱，6个工人共计3万元，装修做了一年半，现在也完工了，我们几次讨薪对方都拒绝支付，两年了一分钱都没有付过，我们工人现在也没钱吃饭更别提回家了。我们也去劳动局寻求帮助但是无人受理，让我们去镇政府，镇政府让我们去街道。现在实在没办法了，这里是我们最后的希望了，谢谢各位领导能提供帮助，谢谢！,,,
嘉定区政府官员是不是死完了,待回复,交通 投诉,匿***,2015-12-2117:01,嘉定区马陆镇博学南路百世汇通快递每天快递车堵路口，堵路中间别人还要不要起走路了，别人的车辆就不过路了，这路是他们快递公司的吗？为什么一年多投诉下来没人管，你们政府是干嘛吃的，只会贪钱吗？快递公司送你们政府的钱你们就啥事也不管了吗？你们这些贪官迟早会死的，不抓，出去也会被车压死的。,,,
博学南路百世汇通快递乱停车没人管吗,待回复,交通 投诉,匿***,2015-12-1609:00,书记您好，这马陆镇博学南路百世汇通快递每天快递车堵在路口路中间，堵的别人进不来出不的，为什么没人管，你们政府都是死人吗？,,,
建议,待回复,医疗 建言,匿***,2015-12-1416:09,     停车难已是一个普片问题，坐落在嘉定城中心的中医医院，门口每每都排了一条长长的车队，整占用了一条车到，我建议应该把嘉定博物馆的地下停车库作为商用停车用，来发挥其更大的作用。,,,
为什么嘉定区快递乱停车没人管,待回复,交通 投诉,匿***,2015-12-0614:29,书记你好，嘉定区马陆镇博学南路百世汇通快递每天乱停车，快递车每天堵路中间，别人车辆进不来出不去的，你们政府部门还有负责人吗？你们政府官员只贪他们快递公司的钱，不管别人能不能走路是吧!你们这些贪官迟早只死的。,,,
公共空间占为私有，影响楼下居民正常生活,待回复,城建 求助,匿***,2015-11-2608:19,领导你好！我们是铜川路2395弄11号的居民，由于本楼601住户长年霸占顶楼楼梯公共空间，整天自己在家装修，敲敲打打达七年之久，严重影响楼下住户的正常生活，经多方调解均不配合～还出手打人，导致无人敢与这家住户正面沟通，今年这家住户又占用楼顶空间，自行搭建，造成排污口堵塞～导致楼下多家住户卫生间沼气四溢，臭气熏天～严重影响了每户居民的生活，前一次通过物业沟通过，但由于公共空间已被占为己有，物业无法从进入楼顶施修～只好通过隔壁楼顶达到该楼楼顶进行查看，非常不便，最近卫生间又开始有恶臭散出，十分无奈。恳求有关部门早日让601住户还原本来建筑格局，还我们楼下居民清静干净的生活环境！请领导重视！谢谢！,,,
鹤望路万宣动漫城，,待回复,治安 求助,匿***,2015-11-1410:08,万宣赌博机房猖狂到无法无天的地步，遇检查，就开后门，一个小时在里面输个2.3万，跟抢一样，我同乡是在江桥某工厂上班的一月，三四千块钱夫妻两人也就7千多点，这眼看就到年了，前两天在万宣把夫妻两人一年的钱输完了，他老婆眼睛都哭肿了天天加班，一天工作十几个小时，没想到全输了，希望区领导看到后能够重视，老百姓感谢您，千万务工人员都感谢您，赌博机实在害人，,,,
博学南路百事汇通快递乱停车,待回复,交通 投诉,匿***,2015-11-1210:26,您好，嘉定区马陆镇博学南路百事汇通快递乱停车问题为什么几年下来一直没人管，这里几天就投诉为什么就是没人管理，你们政府部门是干嘛用的，就知道贪污腐败，你们送点钱给你们，你们就当成没看见一样，你们这些贪官的迟早会死的，有事不管就知道贪钱，你们政府不想想别人要不要走路做生意吃饭了。,,,
房产证，5年多了，一直没解决。,待回复,城建 求助,d***,2015-10-1110:36,尊敬的上海市领导      我是一名上海市公民，现在已经退休。今天代表本小区居民给市领导写信，希望领导帮助解决一个事情。由于嘉定区江桥镇爱特路185弄23号101室系上海金丽华房地产发展有限公司开发建造的动迁安置房。因该房屋上已设定抵押权，在抵押权未注销前，动迁居民无法办理产权证。2010年动迁到现在已经5年多了，一直都没有房产证，我现在急着去法国，需要卖房子。5年多了，还是一直在协调，协调已经有4年多了，我想知道一下到底能不能协调好？要多久才可以协调好？开发商抵押和老百姓动迁没有关系，本来就是我们自己的房子，换的新房子，不能影响我们的利益!!!!!!!!!!!!!!!!!!!!!       我的联系方式是   13916219777   董先生,,,
快递公司货车乱停车,待回复,交通 投诉,匿***,2015-09-2908:50,书记您好，嘉定区马陆镇博学南路百世汇通快递天天乱停车，货车，小车都堵路中间别人车子都过不了，天天这样堵车，希望你们政府管管。,,,
物流，快递，天天堵路怎么就是没人管,待回复,交通 投诉,匿***,2015-09-1108:39,书记您好：这里是嘉定区马陆镇博学南路门面房路上的，百世汇通物快递，还有物流的货车乱停车为什么没人管，毎天货车，小面包车，都这样停堵在路中间别人还要不要开车走路了，一年下来一直投资办什么你们政府没人管理？,,,
求您的帮助,待回复,政务 求助,匿***,2015-09-0408:24,最近的领导:你好，我是刚毕业的大学生，我在上海工作，我住在嘉定区，最近在找工作，我就在网上看到一个兼职的工作，就联系来做，可是我被骗了很多钱，求您援助，我真的不知道该怎么办，如果你看到求你联系我好吗？,,,
为什么没人管这些快递公司乱停车问题,待回复,交通 投诉,匿***,2015-08-3008:42,书记个您好，马陆镇博学南路百世汇通快递公司老是乱停车堵路中间，天天这样堵别人都过不了车，走不了路，希望你们政府能管管，为什么他们能每天车辆乱停乱放，投诉一年了，政府部门没人管,,,
嘉定区爱特路停水,待回复,其他 投诉,匿***,2015-08-2717:30,因上海暴雨，嘉定区爱特路89弄楼道水泵损坏。6楼以上用户自周一起停水，并且物业声称不知道何时能修理好。望市长能关心我们这些普通百姓的民生问题。毕竟水是生活必须品。,,,
江桥飞机声严重扰民,待回复,环保 求助,匿***,2015-08-2617:06,江桥飞机声严重扰民啊，一天从早到晚从来不间断的，2014年之前都没有的，最近越发的严重。求政府给我们一条活路吧，晚上1、2点头顶上飞机声把人震醒。求求相关领导想想办法，体谅一下江桥百姓们，听听民声吧！,,,
关于公交路线不合理的提议,待回复,交通 求助,匿***,2015-08-2416:04,我们住在迎园路415弄，我们所在迎园路这一段，（东起和政路迎园路，西止仓场路迎园路）一辆公交车都没有，而且是把这一段路专门绕开的，其他路上，公交车都是重复好几路车，站点也是重复的，我们这段路上的居民，如果要乘公交都要跑到两头，还要到另一条路的顶端乘车，东边到茹水路迎园路，西到新成路迎园路，再到和政路仓场路，或到迎园路仓场路，反正路线没有一个是近一点的。我们这条路上有个迎园菜场，迎园小学，新成敬老院，新成路街道，6-7个小区，为什么连一趟公交都没有配。其他公交都是要绕道而行。不明白。我们这条路上的居民出行非常不方便。希望马书记能了解一下情况，给我们一个满意的答复。,,,
有谁管物流公司乱停车的,待回复,交通 投诉,匿***,2015-08-1611:03,书记您好:马陆镇博学南路997号(原飞航物流)每天乱停车，货车天天停在路中间，别人还要不要走路了，这样停车有没有人管，希望你们领导管管。,,,
怎么不管这些乱停车的物流，快递，乱停车问题,待回复,交通 投诉,匿***,2015-08-1611:02,书记您好:马陆镇博学南路997号(原飞航物流)每天乱停车，这里门面房前天天被物流货车停在路中间，别人还要不要走路了，物流的素质那什差的，这样停车有没有人管，希望你们领导管管。,,,
物流公司乱停车谁管,待回复,城建 投诉,匿***,2015-08-1314:45,书记您好:嘉定区马陆镇博学南路997号，的原飛航物流的货车天天停路中间堵住别人的路，别人的车辆过不了，货车天天这样停路中间的，你们政府部门管管。,,,
物流，快递乱停车投诉一直没人管,待回复,交通 投诉,匿***,2015-08-0714:12,书记您好，马陆镇博学南路百世汇通快递公司，物流公司车辆天天停路中间，乱停车别人车辆进不来出不去的，生意也做不了，为什么一直投诉没人管，嘉定政府，马陆派出所为什么不管，马陆有民警在收黑钱政府贪污腐败，你们政府部门妈逼的傻逼就知道收黑钱。我们以后每天到上海市委书记，市长那网上投诉了。,,,
博学南路百世汇通快递乱停一直没人管,待回复,交通 投诉,匿***,2015-08-0616:15,书记个您好，马陆镇博学南路百世汇通快递公司老是乱停车堵路中间，天天这样堵别人都过不了车，走不了路，希望你们政府能管管，为什么他们能每天车辆乱停乱放，投诉一年了，政府部门没人管,,,
江桥镇靖远路498号无证烧烤污染环境,待回复,环保 投诉,匿***,2015-08-0609:34,该无证烧烤摊（东北烧烤）每天晚上20：30-凌晨2：00营业，无证无卫生许可，放在马路边上，产生的油烟严重污染环境和居民的正常生活，举报多次，江桥镇的职能部门都没解决该问题，希望区领导能重视！,,,
希望加快黄渡大型住宅小区建设,待回复,征集 群众路线,匿***,2015-08-0414:40,嘉定区安亭镇黄渡大型住宅小区是上海市的民生重点工程，现在一期建设正在建设当中，但二期、三期建设缓慢，希望政府加大资金投入，争取早日把这一关系到百姓今后生活的民生工程建成,,,
这路口堵，天天堵，快递公司乱停车,待回复,交通 投诉,匿***,2015-06-2410:47,书记您好，上海市嘉定区马陆镇博学南路的百世汇通快递公司每天乱停车，店面门前到公路口通道都是他们的快递车乱停路中间，别人都进来不出不去，这里店面房租的那么多物流公司的车子就不用进出了吗？这路是他们百世汇通快快递公司自己造的吗？为什么投诉一年下来你们政府，交警都不管，这是为什么是不是你们政府交警都收了快递公司红包了才有意不来管的，还有上次你们政府回复说我们投诉是假的当时网上投诉都拍照片发上网投诉的，为什么说投诉是假的啊。,,,
南翔翔乐路天宇小学，,待回复,交通 建言,别***,2015-04-2415:19,南翔镇天宇小学，相连接翔乐路，前面是白鹤公墓，右边靠近沪宜公路，昨天临靠永乐村，菜市场，马陆摆摊，站到经营兜售，无证无安全保障，每天星期一开始，到星期五，早上上学，堵塞水泄不通，下班，放学，路边摆摊的，货车，三轮车，自行车，小客车，行人，等等，总之，是鱼龙混杂，一塌糊涂。。既不安全，有很堵塞交通，危险重重，请每天增派至少4名警力，疏导，城管严格管理路上卖菜，小摊贩，对天宇小学路段安装监控，安装红路灯，严格控制，十万火急。,,,
交通有没有人管理,待回复,交通 投诉,匿***,2015-04-0710:36,书记您好，嘉定区马陆镇博学南路百世汇通快递公司白天晚上都乱停车别人还要不要走路了，快递公司有警察做后台就可以无法无天了吗？为什么这里去年投诉到今年嘉定区为什么一直没人管，早上八点钟你们自己过来看看，希望你们上级部门领导管一管。,,,
