望帮助,已办理,城建 求助,匿***,2017-02-2219:48,县委书记你好！我现住幸福镇慢遮村慢卡的，就是想问问新农村建设为什么我们村这么少，还有补助的有吗，建筑贷款还要担保吗？种植户可以贷款吗？不需要担保建房可以贷款吗？在说我住的房子应该是属于危房望领导帮助来看看,云县县委办,县委书记你好！我现住幸福镇慢遮村慢卡的，就是想问问新农村建设为什么我们村这么少，还有补助的有吗，建筑贷款还要担保吗？种植户可以贷款吗？不需要担保建房可以贷款吗？在说我住的房子应该是属于危房望领导帮助来看看,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
路在何方,已办理,交通 建言,匿***,2017-02-1714:26,尊敬的李书记:您好！您到云县上任之后，各方面都焕然一新，我们老百姓对你都非常满意，您为云县人民服务辛苦了，谢谢您！现在我们有一个难题要麻烦你帮助解决，就是大寨镇团结村遮乃、忙杏组到现在硬板路都还没有通，学生上学十分不方便，村民出行也不便，交通不畅，经济难上，望落实！,云县县委办,尊敬的李书记:您好！您到云县上任之后，各方面都焕然一新，我们老百姓对你都非常满意，您为云县人民服务辛苦了，谢谢您！现在我们有一个难题要麻烦你帮助解决，就是大寨镇团结村遮乃、忙杏组到现在硬板路都还没有通，学生上学十分不方便，村民出行也不便，交通不畅，经济难上，望落实！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
关系建党立卡,已办理,三农 投诉,匿***,2017-02-1317:10,尊敬的领导好，听说国家抚助对像建党立卡户为贫困特困户，但我们村以跟村长关系好坏做登记立卡，立卡登记16户人，有之前村书书与弟弟用老婆名字登记，还有其他4家为亲兄弟，有车的用其他人父口照样立了卡户，啥建党立卡户，纯属关系户才对！望了解严查。临沧云县晓街老许尹家村组,云县县委办,尊敬的领导好，听说国家抚助对像建党立卡户为贫困特困户，但我们村以跟村长关系好坏做登记立卡，立卡登记16户人，有之前村书书与弟弟用老婆名字登记，还有其他4家为亲兄弟，有车的用其他人父口照样立了卡户，啥建党立卡户，纯属关系户才对！望了解严查。临沧云县晓街老许尹家村组,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
关于云县滨江世纪城好多年也未给业主办理土地证,已办理,城建 求助,r***,2017-02-1006:55,尊敬的李书记:    你到云县上任之后，各方面都焕然一新，我们老百姓对你都非常满意，你为云县人民服务辛苦了，谢谢您！现在我们有一个难题要麻烦你帮助解决，就是我们2009年前后在云县滨江世纪城购买的住房至今不能拿到土地证，给我们对房产的管理、使用带来了很多的不便，听说之所以不能办理土地证是因为这块土地被开发商叶波在银行抵押贷款，要辛苦书记帮助过问、协调一下，以便我们能顺利办理土地证或不动产登记证。,云县县委办,尊敬的李书记:    你到云县上任之后，各方面都焕然一新，我们老百姓对你都非常满意，你为云县人民服务辛苦了，谢谢您！现在我们有一个难题要麻烦你帮助解决，就是我们2009年前后在云县滨江世纪城购买的住房至今不能拿到土地证，给我们对房产的管理、使用带来了很多的不便，听说之所以不能办理土地证是因为这块土地被开发商叶波在银行抵押贷款，要辛苦书记帮助过问、协调一下，以便我们能顺利办理土地证或不动产登记证。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
漫湾镇昔宜村委会岭岗片区交通太差太落后,已办理,交通 求助,r***,2017-02-1006:38,尊敬的李书记:    你到云县上任之后，各方面都焕然一新，我们老百姓对你都非常满意，你为云县人民服务辛苦了，谢谢您！现在我们有一个难题要麻烦你帮助解决，就是我们漫湾镇昔宜村委会被称为临沧第一村，在昔宜村委会的所在地昔宜村澜沧江边公路修得非常好，有三条水泥路可以到达，也修了水上走廊。但是作为村委会中人比较多的山区（岭岗片区），有7个自然村组分别是小慢旧、施家丫口、四家村、羊峻、厥厥林、新村、香竹林。大约有200户人家，1000人左右，交通非常差，特别是雨季经常不通，2016年就不通了大概3个月，连摩托车都过不了，当时修的时候也是只土路，通达路都达不到，后面也没修过，路是越来越差，越来越窄，上面人家建房，都是建房者自已出钱请装载机随便推一下，轿车直接上不去，面包车上去也无法会车。当地的政府及村委会也更多的只是注重面子工程，把村委会搞得很漂亮，而山区人多的地方也不太关注，没有真正为老白姓的角度出发。要想富、先修路，这条公路严重制约了当地经济的发展，如果路都没修好，我想也无法实现脱贫，更谈不上全面实现小康。因此，烦请书记给予高度关注，为我们岭岗片区交通早日更上一层。谢谢！,云县县委办,尊敬的李书记:    你到云县上任之后，各方面都焕然一新，我们老百姓对你都非常满意，你为云县人民服务辛苦了，谢谢您！现在我们有一个难题要麻烦你帮助解决，就是我们漫湾镇昔宜村委会被称为临沧第一村，在昔宜村委会的所在地昔宜村澜沧江边公路修得非常好，有三条水泥路可以到达，也修了水上走廊。但是作为村委会中人比较多的山区（岭岗片区），有7个自然村组分别是小慢旧、施家丫口、四家村、羊峻、厥厥林、新村、香竹林。大约有200户人家，1000人左右，交通非常差，特别是雨季经常不通，2016年就不通了大概3个月，连摩托车都过不了，当时修的时候也是只土路，通达路都达不到，后面也没修过，路是越来越差，越来越窄，上面人家建房，都是建房者自已出钱请装载机随便推一下，轿车直接上不去，面包车上去也无法会车。当地的政府及村委会也更多的只是注重面子工程，把村委会搞得很漂亮，而山区人多的地方也不太关注，没有真正为老白姓的角度出发。要想富、先修路，这条公路严重制约了当地经济的发展，如果路都没修好，我想也无法实现脱贫，更谈不上全面实现小康。因此，烦请书记给予高度关注，为我们岭岗片区交通早日更上一层。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
抗震安居,已办理,其他 咨询,匿***,2017-02-0516:14,领导你好，我是晓街新联大村村民，2016年我为响应政府抗震安居工程号招，于2016年三月初开始建房。当时政府说补助两万元，政府贴息贷款五万元。可是到现在补助也没拿到，贷款也没贷到，已被迫停工。望领导尽快落实。,云县县委办,领导你好，我是晓街新联大村村民，2016年我为响应政府抗震安居工程号招，于2016年三月初开始建房。当时政府说补助两万元，政府贴息贷款五万元。可是到现在补助也没拿到，贷款也没贷到，已被迫停工。望领导尽快落实。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云海阳光何时才会真阳光,已办理,城建 投诉,弋***,2017-01-2507:48,尊敬的李书记，您好！首先，非常感谢每天辛苦工作的您来浏览我的留言。借此机会，我想跟你反应一下关于云县云海阳光房地产商的相关情况，云海阳光在出售房子的时候，曾跟客户承诺有关于公积金贷款等相关国家优惠政策，然而，从看房支付定金及部分首付款到现在已经半年多了，购房合同没有下来，每次找他们咨询相关情况，每次的解释都是云里雾里，说这说那，找很多的借口推脱，还说公积金贷不了款，让我们改换商贷，可是面对商贷的利息我们根本承担不起那么大的压力。让我们这些购房客户一等再等，外面的说法也是形形色色，让我们心里很是不安。云海阳光的这一系列做法从来没有给过客户一个合理的交代，不知他们开发商真正的内部情况怎样，他们心里打的又是怎样的算盘，下的是怎样的棋，我们不得而知。我们希望得到李书记您的帮助，希望您责成相关部门了解下此事，关注下云海阳光开发商的相关情况，给我们购房户们一个答案，至少让我们能心安，也能够帮助我们能早日入住。最后，代表广大购房户祝您新年快乐，阖家幸福，身体健康，万事如意。谢谢！,云县县委办,尊敬的李书记，您好！首先，非常感谢每天辛苦工作的您来浏览我的留言。借此机会，我想跟你反应一下关于云县云海阳光房地产商的相关情况，云海阳光在出售房子的时候，曾跟客户承诺有关于公积金贷款等相关国家优惠政策，然而，从看房支付定金及部分首付款到现在已经半年多了，购房合同没有下来，每次找他们咨询相关情况，每次的解释都是云里雾里，说这说那，找很多的借口推脱，还说公积金贷不了款，让我们改换商贷，可是面对商贷的利息我们根本承担不起那么大的压力。让我们这些购房客户一等再等，外面的说法也是形形色色，让我们心里很是不安。云海阳光的这一系列做法从来没有给过客户一个合理的交代，不知他们开发商真正的内部情况怎样，他们心里打的又是怎样的算盘，下的是怎样的棋，我们不得而知。我们希望得到李书记您的帮助，希望您责成相关部门了解下此事，关注下云海阳光开发商的相关情况，给我们购房户们一个答案，至少让我们能心安，也能够帮助我们能早日入住。最后，代表广大购房户祝您新年快乐，阖家幸福，身体健康，万事如意。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
一直未得到解决的电,已办理,城建 求助,匿***,2017-01-1911:31,尊敬的书记您好！感谢您在百忙之中来抽空阅览，我是涌宝镇龙马塘村委会陈家组村民，有幸去年能够享受到镇府优越政策，我等几户村民搬迁致离家几公里外新建住房，现在房已建好，但是唯一电的问题还未得到解决，多次上访涌宝镇府无果。现特恳请书记您帮忙督促落实，谢谢！,云县涌宝镇,尊敬的书记您好！感谢您在百忙之中来抽空阅览，我是涌宝镇龙马塘村委会陈家组村民，有幸去年能够享受到镇府优越政策，我等几户村民搬迁致离家几公里外新建住房，现在房已建好，但是唯一电的问题还未得到解决，多次上访涌宝镇府无果。现特恳请书记您帮忙督促落实，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
危房改造,已办理,城建 求助,g***,2017-01-1607:34,尊敬的领导你好，..感谢你在百忙中阅览我们百姓的生活，我家是爱花镇帮卡村民，我们家三口人生活由于靠打工维持家，所以2016年危房改造没能享受到政策，我家的老房子是土墙，由于年深的已久，墙角受风雨的侵蚀已摇摇可危，我上有两口老人，住着提心掉胆，我们旁边比我我们好的房子都重建，希望2017能得到政府的扶持，能把老房子改一改，我抢面说的是真实的，希望政府能来看看这危房，谢谢领导了,中共云县委书记  李明奎,尊敬的领导你好，..感谢你在百忙中阅览我们百姓的生活，我家是爱花镇帮卡村民，我们家三口人生活由于靠打工维持家，所以2016年危房改造没能享受到政策，我家的老房子是土墙，由于年深的已久，墙角受风雨的侵蚀已摇摇可危，我上有两口老人，住着提心掉胆，我们旁边比我我们好的房子都重建，希望2017能得到政府的扶持，能把老房子改一改，我抢面说的是真实的，希望政府能来看看这危房，谢谢领导了,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
坝子街组村民急切希望改变坑凹淤泥土路,已办理,交通 求助,匿***,2017-01-0215:02,尊敬的李书记你好！感谢你在百忙中阅办我的求助信。涌宝镇柄柏村坝子街组的道路从柄柏村委通向坝子街组的道路一直都只是狭窄坑凹的淤泥土路。旱季小型农用车免强能过，等到有点雨的天气就任何车辆也无法通行，村民的农副产品无法运出，建设所需材料及生产生活用品也运不进去，严重制约了村民们的经济发展。在一年以前也向你反应过上述所存在的情况，也落实查证过，但到现在还是没有具体改变。现特恳请你帮督促落实具体什么时候能改善坑凹淤泥土路为通畅的硬板路，在你的帮助关怀下以至使坝子街组早日拥有一条脱贫致富的通畅道路。坝子街全体村民期盼你给予尽快督促实施。谢谢！,云县涌宝镇,尊敬的李书记你好！感谢你在百忙中阅办我的求助信。涌宝镇柄柏村坝子街组的道路从柄柏村委通向坝子街组的道路一直都只是狭窄坑凹的淤泥土路。旱季小型农用车免强能过，等到有点雨的天气就任何车辆也无法通行，村民的农副产品无法运出，建设所需材料及生产生活用品也运不进去，严重制约了村民们的经济发展。在一年以前也向你反应过上述所存在的情况，也落实查证过，但到现在还是没有具体改变。现特恳请你帮督促落实具体什么时候能改善坑凹淤泥土路为通畅的硬板路，在你的帮助关怀下以至使坝子街组早日拥有一条脱贫致富的通畅道路。坝子街全体村民期盼你给予尽快督促实施。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
旧房改造,已办理,其他 求助,匿***,2017-01-0208:43,你好我是云县涌宝镇石龙村大坡头李家组的，我想求助领导帮忙查一下为什么我们家的旧房改造加固的单子六月份就交上去了为什么村委会不上报政府呢，家人去查村委会的领导老是说底子不在了这是什么原因，请帮忙查一下，我在这谢谢领导了。,云县涌宝镇,你好我是云县涌宝镇石龙村大坡头李家组的，我想求助领导帮忙查一下为什么我们家的旧房改造加固的单子六月份就交上去了为什么村委会不上报政府呢，家人去查村委会的领导老是说底子不在了这是什么原因，请帮忙查一下，我在这谢谢领导了。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
关于农村危房改造,已办理,城建 咨询,匿***,2016-12-3117:20,   尊敬的云县县委书记你好！  我来自云县后箐乡上台村廖家组，听说我们那边盖房子给贷六万无息贷款，另外还给两万是真的吗？家里面贫困，房子马上倒了，我一直在外打工已经两三年没回家了，可不可以也给我一个名额,云县信访局,   尊敬的云县县委书记你好！  我来自云县后箐乡上台村廖家组，听说我们那边盖房子给贷六万无息贷款，另外还给两万是真的吗？家里面贫困，房子马上倒了，我一直在外打工已经两三年没回家了，可不可以也给我一个名额,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建房补助,已办理,城建 求助,匿***,2016-12-3010:23,尊敬的领导好，我们是大寨镇新合村村民，16年我们应政策积极第一批建房改造！现已到年底，我们之前咨询的建房补助为何没有着落？所以在此请求书记帮忙查下具体原因！谢谢！,云县信访局,尊敬的领导好，我们是大寨镇新合村村民，16年我们应政策积极第一批建房改造！现已到年底，我们之前咨询的建房补助为何没有着落？所以在此请求书记帮忙查下具体原因！谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
敬请云县所有领导和党政干部把精准扶贫做实,已办理,政务 投诉,匿***,2016-12-2214:02,领导们您们好！我是云县大朝山的一农村公民！我中专毕业后失了业已有六七年！家中有三个老人！无妻儿！其中最大的老人奶奶九十多岁！双眼失明二十多年！另一个父亲七十多岁风湿病重不能干活！妈妈六十多岁！轻活能帮忙！生活负担真的很重！这几年国家政策好！有扶贫政策！领导们多次来我家填表照相！房子破旧！尤其今年什么建档立卡扶贫政策这么好！可是我家从来不有享受过！国家的“精准扶贫”“精准脱贫”方针哪里去了！根本就落实不到位！大朝山苍蒲塘乡团田组！,云县大朝山西镇,领导们您们好！我是云县大朝山的一农村公民！我中专毕业后失了业已有六七年！家中有三个老人！无妻儿！其中最大的老人奶奶九十多岁！双眼失明二十多年！另一个父亲七十多岁风湿病重不能干活！妈妈六十多岁！轻活能帮忙！生活负担真的很重！这几年国家政策好！有扶贫政策！领导们多次来我家填表照相！房子破旧！尤其今年什么建档立卡扶贫政策这么好！可是我家从来不有享受过！国家的“精准扶贫”“精准脱贫”方针哪里去了！根本就落实不到位！大朝山苍蒲塘乡团田组！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
危房改造补助,已办理,其他 求助,匿***,2016-12-2017:55,书记你好！我是云县勇宝帮卡慢笼的村民，因为家里贫困盖不新房，听说危房改造有点补助，有这个好政策，2016年初父母就东拼西凑省吃俭用把危房改造好了，可是现在都年底了怎么补助款迟迟没有动静，听说其他乡镇都发放了，我们乡镇是什么原因，希望书记具体帮落实一下，我代表贫困家庭感谢你！,云县信访局,书记你好！我是云县勇宝帮卡慢笼的村民，因为家里贫困盖不新房，听说危房改造有点补助，有这个好政策，2016年初父母就东拼西凑省吃俭用把危房改造好了，可是现在都年底了怎么补助款迟迟没有动静，听说其他乡镇都发放了，我们乡镇是什么原因，希望书记具体帮落实一下，我代表贫困家庭感谢你！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
危房改建,已办理,其他 求助,匿***,2016-12-0913:46,尊敬的领导你好，我是涌宝镇南糯村人，去年申请了危房改造贷款，申请上去了就一直没有消息，所以没有盖成，我常年在外打工，家里就只有父母，父母身体不好，今年墙倒掉了一面，不得不盖房了，问一下领导17年还可以申请危房改建贷款不,云县人民政府,尊敬的领导你好，我是涌宝镇南糯村人，去年申请了危房改造贷款，申请上去了就一直没有消息，所以没有盖成，我常年在外打工，家里就只有父母，父母身体不好，今年墙倒掉了一面，不得不盖房了，问一下领导17年还可以申请危房改建贷款不,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建档立卡户危房改造,已办理,其他 求助,匿***,2016-11-2316:23,爱华镇建档立卡户危房改造的贷款都快一年了，说好的贷款6W只带给了2W就没有消息了，为什么其他的乡镇已经全部拿到了？请领导重视，并给予处理。,云县人民政府,爱华镇建档立卡户危房改造的贷款都快一年了，说好的贷款6W只带给了2W就没有消息了，为什么其他的乡镇已经全部拿到了？请领导重视，并给予处理。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
新农村建设,已办理,城建 咨询,匿***,2016-11-2016:49,家里的房子已经住了好几十年了，2017年打算在家里，农村里盖个二层的，挺困难的，政府能补贴多少钱,云县人民政府,家里的房子已经住了好几十年了，2017年打算在家里，农村里盖个二层的，挺困难的，政府能补贴多少钱,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
县政的关于落实国家关于农民建房补助,已办理,三农 求助,匿***,2016-11-1010:08,我是幸福镇海东村控扑组的公民，辛辛苦打工十多年，终于在家新建了二层钢混结构楼房，请问有多少补助款?谢谢政府！,云县人民政府,我是幸福镇海东村控扑组的公民，辛辛苦打工十多年，终于在家新建了二层钢混结构楼房，请问有多少补助款?谢谢政府！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云县到晓街方向公路豆腐渣工程！,已办理,交通 投诉,匿***,2016-10-2015:51,尊敬的书记， 不知是否亲自走过云县到晓街乡方向的这条公路！3年前全路段修整“交付”使用至今（法律层面没有达到交付的条件仍然交付了），现在路面损坏实在太大，存在很严重的工程质量问题，偷工减料，实实在在的豆腐渣工程！这个方向是我云县的大后方，云县的重中之重，八个乡镇，几十万人口的致富路，现在如此这般路况，又存在严重的工程质量问题没有解决！请您联合县长尽到地方领导责任，为我县脱贫工作修好致富路，严把工程质量关！我代表这条路方向的百姓感谢你俩，谢谢你们！,中共云县委书记  李明奎,尊敬的书记， 不知是否亲自走过云县到晓街乡方向的这条公路！3年前全路段修整“交付”使用至今（法律层面没有达到交付的条件仍然交付了），现在路面损坏实在太大，存在很严重的工程质量问题，偷工减料，实实在在的豆腐渣工程！这个方向是我云县的大后方，云县的重中之重，八个乡镇，几十万人口的致富路，现在如此这般路况，又存在严重的工程质量问题没有解决！请您联合县长尽到地方领导责任，为我县脱贫工作修好致富路，严把工程质量关！我代表这条路方向的百姓感谢你俩，谢谢你们！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
旧房改造,已办理,政务 求助,匿***,2016-10-1014:34,我你好想求助政府去涌宝查一下为什么石龙村大坡头李家组为什么把我家的旧房改造的文件抹掉了为什么就我家的莫名其妙的会失踪了,中共云县委书记    李明奎,我你好想求助政府去涌宝查一下为什么石龙村大坡头李家组为什么把我家的旧房改造的文件抹掉了为什么就我家的莫名其妙的会失踪了,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
反应情况,待回复,三农 求助,匿***,2016-10-1014:12,尊敬的县委书记       我是云县爱华镇德胜村委会筲簊凹组村民民，因今年到我们哪里坡改梯工程，造成严重泥石流导致河道堵塞河水无法正常流动，帮我家养了十多年的鱼塘淹没了，给我家造成严重损失，我们一家全靠这塘鱼现在一样都没有了，希望政府给于处理。,,,
干坡村旧寨到通达路什么时候可以修好。,已办理,交通 投诉,匿***,2016-10-0915:59,尊敬的书记，你好。 我是武汉人，我妻子是旧寨的。今年我带亲戚去家投资核桃产业和农业。当天下雨，汽车开不上去只能走上去，5公里路走了1个半小时，还摔了一跤。到家都7点多了，他们纷纷表示这里旅游可以，要致富还是要修路。希望政府领导去考察一下，可以的话修修路。 我代表全寨的人们 谢谢了。,中共云县委书记  李明奎,尊敬的书记，你好。 我是武汉人，我妻子是旧寨的。今年我带亲戚去家投资核桃产业和农业。当天下雨，汽车开不上去只能走上去，5公里路走了1个半小时，还摔了一跤。到家都7点多了，他们纷纷表示这里旅游可以，要致富还是要修路。希望政府领导去考察一下，可以的话修修路。 我代表全寨的人们 谢谢了。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云县高快将我们丢在楚雄，什么也不管,待回复,交通 投诉,匿***,2016-10-0815:50,尊敬的县委书记：  9月22日搭乘云县高快至楚雄因遇塌方，不能继续前行，他们采取霸王方式处理，旅客要等就等，不等就自行解决，钱不退，我当时忙着敢火车，等不了，而事实上所有的人都等不了，因为抢修需要24号才能通，他们高快公司看人都走了就放空回去。我请问书记大人，这事虽小，但也怕不妥，影响云县旅游形象。,,,
危房改造,已办理,城建 求助,匿***,2016-10-0308:28,尊见的县委书记你好！我的房子快倒塌了，望领导给于批准补助和贷款，我来自云县幸福镇慢蔗村,中共云县委书记  李明奎,尊见的县委书记你好！我的房子快倒塌了，望领导给于批准补助和贷款，我来自云县幸福镇慢蔗村,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
感谢选登，感谢绝大部分的答复,已办理,其他 感谢,匿***,2016-09-0911:14,我留意我们临沧的地方领导留言，特别是县一级的数我们云县最多，而且回复也多，谢谢书记关心群众的关切！,县委办,我留意我们临沧的地方领导留言，特别是县一级的数我们云县最多，而且回复也多，谢谢书记关心群众的关切！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建档立卡户危房改造,待回复,城建 求助,匿***,2016-09-0711:10,尊敬的云县县委书记你好！    我是云县栗树乡崎岖笼村委会熊家组村民，我想问一下危房改造的2万元补贴我家为什么现在都不给。其他家贷款都已经拿到了3万！【具体情况是申报的时候说可以搬迁到云县盖，所以就申报了云县，后来又通知在云县盖需要来云县办理手续，拿着材料到到云县办理时这里又说这里只能开据盖房证明，具体申报需要回当地，所以又拿着材料回栗树乡政府申报，接着就再也没有下文了...】究竟是什么问题，我需要得到一个明确的答复，因为家里房子实在没法在了，如果云县不能盖，我希望至少能在家里盖一点，家里就两个老人，希望能为他们挡风遮雨。,,,
农村建房补助,已办理,城建 咨询,匿***,2016-08-3115:33,尊敬的云县县委书记你好！我是云县大朝山大石廖家村的住户，我想问下2016年盖房子贷款免利息贷款6万还有20000块的补助吗？家里很困难、2015年盖不起,中共云县委书记  李明奎,尊敬的云县县委书记你好！我是云县大朝山大石廖家村的住户，我想问下2016年盖房子贷款免利息贷款6万还有20000块的补助吗？家里很困难、2015年盖不起,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云县一中学生就餐伙食费高,已办理,教育 投诉,匿***,2016-08-2815:01,外面3元钱的一个炒肉，里面至少4元，反正平均一餐下来要贵3元左右，我们供个孩子也不容易，又是老外省人承包，听说是浙江人，本来夺标费又高，全部转嫁到我们这些学生家长来买单，我们本来也生活不易，希望书记过问一下，让我们孩子吃得放心实惠，我们家长也少些操心，先谢谢了,中共云县委书记  李明奎,外面3元钱的一个炒肉，里面至少4元，反正平均一餐下来要贵3元左右，我们供个孩子也不容易，又是老外省人承包，听说是浙江人，本来夺标费又高，全部转嫁到我们这些学生家长来买单，我们本来也生活不易，希望书记过问一下，让我们孩子吃得放心实惠，我们家长也少些操心，先谢谢了,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建房贷款迟迟不到,待回复,城建 求助,匿***,2016-08-2220:13,书记你好，我是云县涌宝镇石龙村委会洪水村村民，为了响应政府号召，我积极响应了政府的新农村建设。但是现在已经开始建房子了，我的建房贷款到如今都没有到位。我东拼西凑四处借钱建房，现在已经无力继续盖下去了。不知道怎么办，为什么政府当时号召的口号那么响亮，现在没有下文了。我恳请书记大人，帮我解当务之急。假如没有政府的帮助，我只能先去外省打工苦钱建房了,,,
农村用电几年没收钱,已办理,其他 咨询,匿***,2016-08-1812:36,纪委好，我是大朝山西镇的一个农民工。我想了解一下农村用电问题，大朝山西镇文物村已经两到三年没收电费了，我们打电话问供电局，供电局的人说每个月村委会的人每个月都把电费结清了。我想一个村两到三年的电费至少也要几十万吧。我想问一下谁这么有钱交了这么多年的电费。还是有不可告人的问题存在。,中共云县委书记  李明奎,纪委好，我是大朝山西镇的一个农民工。我想了解一下农村用电问题，大朝山西镇文物村已经两到三年没收电费了，我们打电话问供电局，供电局的人说每个月村委会的人每个月都把电费结清了。我想一个村两到三年的电费至少也要几十万吧。我想问一下谁这么有钱交了这么多年的电费。还是有不可告人的问题存在。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
农村建房补助政策取消了吗？,已办理,其他 咨询,匿***,2016-08-1715:17,尊敬的领导你好，我家位于云南省临沧市云县幸福镇邦洪村，于2014年8月开始建房，在建房过程中也有政府工作人员来照相建档，但是截止2016年8月16日建房补助款还没有下来，我看以前村里建房都是有补贴的，现在想咨询是不是现在取消这项政策了？我们村不止我一家没有拿到补助，谢谢！,中共云县委书记  李明奎,尊敬的领导你好，我家位于云南省临沧市云县幸福镇邦洪村，于2014年8月开始建房，在建房过程中也有政府工作人员来照相建档，但是截止2016年8月16日建房补助款还没有下来，我看以前村里建房都是有补贴的，现在想咨询是不是现在取消这项政策了？我们村不止我一家没有拿到补助，谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
